rt,spectrum,mz,intensity
1269.208,443,519.183513,1812
1269.208,446,519.190643,1946
1269.208,449,519.183513,1762
1269.208,456,528.277757,1285
1269.752,363,537.197097,1070
1269.752,364,554.220633,1218
1269.752,365,537.200723,1059
1269.752,365,554.220633,1080
1269.752,366,537.200723,1875
1269.752,366,554.224317,1155
1269.752,367,519.183513,1253
1269.752,368,537.197097,1441
1269.752,368,554.228,1578
1269.752,369,519.183513,1070
1269.752,369,537.197097,1698
1269.752,369,554.224317,1939
1269.752,370,537.200723,3864
1269.752,370,554.224317,2642
1269.752,371,519.183513,1321
1269.752,371,537.197097,2514
1269.752,371,554.224317,1956
1269.752,372,537.200723,2836
1269.752,372,554.228,2242
1269.752,373,519.187078,1063
1269.752,373,537.200723,3804
1269.752,373,554.224317,1780
1269.752,374,519.187078,1257
1269.752,374,537.197097,2673
1269.752,374,538.202019,1243
1269.752,374,554.224317,2967
1269.752,375,519.187078,1162
1269.752,375,537.197097,2161
1269.752,375,538.202019,1109
1269.752,375,554.224317,2521
1269.752,376,511.257215,1646
1269.752,376,537.197097,2525
1269.752,376,554.224317,2052
1269.752,377,537.193471,2546
1269.752,377,554.220633,2935
1269.752,378,511.253677,1409
1269.752,378,519.187078,1204
1269.752,378,537.197097,3030
1269.752,378,554.224317,2182
1269.752,379,537.193471,1250
1269.752,380,554.224317,1762
1269.752,381,511.25014,1423
1269.752,381,537.193471,1109
1269.752,381,554.220633,1292
1269.752,382,511.257215,1960
1269.752,382,519.183513,1070
1269.752,382,537.204349,1681
1269.752,383,511.253677,1289
1269.752,384,537.193471,1515
1269.752,385,511.253677,1497
1269.752,386,511.25014,1656
1269.752,386,537.193471,1444
1269.752,388,511.253677,1631
1269.752,389,511.253677,1278
1269.752,390,511.257215,1169
1269.752,391,511.253677,1045
1269.752,392,511.257215,1204
1269.752,394,511.257215,1448
1269.752,410,511.257215,1377
1269.752,411,511.257215,1928
1269.752,412,511.257215,2476
1269.752,415,511.257215,1260
1269.752,416,511.253677,1024
1269.752,419,511.253677,1363
1269.752,421,511.25014,1525
1269.752,427,511.257215,1042
1269.752,434,511.253677,1091
1269.752,436,519.190643,1151
1269.752,438,519.190643,1151
1269.752,438,520.192861,1172
1269.752,439,519.187078,1836
1269.752,440,519.183513,1921
1269.752,441,519.190643,1335
1269.752,442,519.187078,2172
1269.752,443,519.187078,1084
1269.752,444,519.187078,1836
1269.752,445,519.187078,1695
1269.752,446,519.190643,1667
1269.752,447,519.190643,1243
1269.752,448,519.187078,1310
1269.752,449,519.194208,1183
1269.752,454,528.277757,1017
1269.752,468,536.160509,1222
1269.752,482,515.230499,1024
1270.297,362,537.193471,1006
1270.297,364,537.193471,1084
1270.297,365,519.187078,1024
1270.297,365,537.197097,1848
1270.297,365,554.220633,1372
1270.297,367,519.187078,1175
1270.297,367,537.200723,1443
1270.297,367,554.220633,2333
1270.297,368,519.190643,1101
1270.297,368,554.220633,2133
1270.297,369,519.187078,1337
1270.297,369,537.204349,1911
1270.297,369,554.224317,1563
1270.297,370,519.187078,1126
1270.297,370,537.197097,2883
1270.297,370,538.19839,1056
1270.297,370,554.224317,1566
1270.297,371,519.187078,1249
1270.297,371,537.197097,3418
1270.297,371,538.19476,1256
1270.297,371,554.224317,3344
1270.297,372,519.187078,1658
1270.297,372,537.200723,2478
1270.297,372,538.202019,1031
1270.297,372,554.224317,2457
1270.297,373,519.183513,1010
1270.297,373,537.193471,3446
1270.297,373,538.19839,1429
1270.297,373,554.228,2573
1270.297,374,519.187078,2502
1270.297,374,537.197097,2914
1270.297,374,554.224317,3382
1270.297,375,519.183513,1876
1270.297,375,537.197097,2323
1270.297,375,554.224317,3083
1270.297,376,519.187078,1531
1270.297,376,537.200723,3562
1270.297,376,554.224317,2499
1270.297,376,555.230287,1869
1270.297,377,511.25014,1108
1270.297,377,519.187078,1534
1270.297,377,537.200723,3083
1270.297,377,538.202019,1066
1270.297,377,554.224317,1703
1270.297,378,537.197097,2661
1270.297,378,554.220633,2752
1270.297,379,519.187078,1379
1270.297,379,537.200723,2693
1270.297,379,554.220633,2749
1270.297,380,511.257215,1151
1270.297,380,537.197097,3242
1270.297,380,554.228,1749
1270.297,381,511.257215,1020
1270.297,381,537.204349,2182
1270.297,381,538.202019,1457
1270.297,381,554.220633,2048
1270.297,382,537.197097,1753
1270.297,382,554.220633,1267
1270.297,383,511.257215,1612
1270.297,383,537.193471,1355
1270.297,383,554.228,1355
1270.297,384,511.257215,1256
1270.297,384,537.197097,1200
1270.297,384,554.224317,1034
1270.297,385,511.25014,1819
1270.297,385,537.193471,1397
1270.297,386,511.253677,1112
1270.297,387,511.257215,1872
1270.297,388,511.257215,1042
1270.297,389,511.253677,1063
1270.297,390,511.253677,1728
1270.297,391,511.253677,1679
1270.297,413,511.253677,1323
1270.297,418,511.253677,1038
1270.297,419,511.257215,1277
1270.297,420,511.257215,1228
1270.297,433,519.183513,1703
1270.297,435,519.190643,1225
1270.297,436,519.187078,1341
1270.297,440,519.187078,2221
1270.297,441,519.187078,2224
1270.297,442,519.183513,1496
1270.297,443,519.187078,2520
1270.297,443,520.192861,1031
1270.297,444,519.187078,1478
1270.297,444,520.189293,1327
1270.297,445,519.190643,2006
1270.297,450,519.187078,1239
1270.297,452,519.190643,1034
1270.297,481,515.226948,1432
1270.838,363,537.193471,1087
1270.838,363,554.21695,1038
1270.838,364,537.197097,1357
1270.838,364,554.224317,1298
1270.838,365,537.197097,1122
1270.838,365,554.224317,1557
1270.838,366,537.197097,2455
1270.838,366,554.220633,1143
1270.838,367,519.187078,1284
1270.838,367,537.197097,2799
1270.838,367,554.224317,1929
1270.838,368,537.197097,2922
1270.838,368,554.224317,2245
1270.838,369,519.190643,1778
1270.838,369,537.200723,2789
1270.838,369,554.228,1855
1270.838,370,537.193471,2680
1270.838,370,538.202019,1403
1270.838,370,554.224317,2234
1270.838,370,555.226601,1027
1270.838,371,519.187078,2182
1270.838,371,537.200723,2006
1270.838,371,554.224317,2838
1270.838,372,519.187078,1010
1270.838,372,537.197097,3659
1270.838,372,554.224317,2413
1270.838,373,519.187078,1596
1270.838,373,537.197097,4999
1270.838,373,554.224317,2954
1270.838,374,519.187078,1484
1270.838,374,537.197097,5171
1270.838,374,538.202019,1056
1270.838,374,554.224317,3273
1270.838,374,555.230287,1294
1270.838,375,519.187078,2010
1270.838,375,537.197097,4087
1270.838,375,554.228,2722
1270.838,376,519.187078,2234
1270.838,376,537.197097,3869
1270.838,376,554.220633,3055
1270.838,376,555.230287,1133
1270.838,377,519.183513,2192
1270.838,377,537.197097,3725
1270.838,377,554.224317,3329
1270.838,378,519.187078,1585
1270.838,378,537.197097,3494
1270.838,378,538.202019,1385
1270.838,378,554.220633,3318
1270.838,379,519.190643,1203
1270.838,379,537.197097,4048
1270.838,379,538.202019,1013
1270.838,379,554.224317,1280
1270.838,379,555.226601,1140
1270.838,380,511.253677,1241
1270.838,380,519.187078,1466
1270.838,380,537.193471,1431
1270.838,380,554.220633,2091
1270.838,380,555.226601,1101
1270.838,381,511.253677,1322
1270.838,381,519.190643,1287
1270.838,381,537.193471,2610
1270.838,381,554.228,1726
1270.838,382,519.183513,1691
1270.838,382,537.193471,2466
1270.838,382,538.202019,1227
1270.838,382,554.224317,2182
1270.838,383,511.257215,1620
1270.838,383,519.190643,1154
1270.838,383,537.197097,1350
1270.838,383,554.224317,1252
1270.838,384,537.200723,1438
1270.838,384,538.205649,1017
1270.838,384,554.224317,1305
1270.838,385,511.253677,1020
1270.838,385,519.194208,1789
1270.838,385,537.197097,1564
1270.838,385,554.224317,1824
1270.838,386,511.253677,1596
1270.838,386,537.193471,1049
1270.838,387,511.253677,1494
1270.838,388,511.25014,1792
1270.838,391,511.257215,1217
1270.838,396,519.187078,1017
1270.838,411,511.257215,1280
1270.838,413,511.253677,1406
1270.838,414,511.257215,1336
1270.838,417,511.257215,1006
1270.838,420,511.253677,1006
1270.838,421,511.253677,1119
1270.838,425,500.286625,1196
1270.838,427,500.283125,1245
1270.838,432,519.194208,1154
1270.838,433,519.190643,1831
1270.838,434,519.183513,1045
1270.838,436,519.183513,2262
1270.838,437,519.187078,2283
1270.838,438,519.187078,1729
1270.838,439,519.187078,2171
1270.838,440,519.187078,2469
1270.838,440,520.189293,1052
1270.838,441,519.187078,2754
1270.838,442,519.187078,2810
1270.838,443,519.179948,1420
1270.838,444,519.187078,2122
1270.838,444,520.196429,1052
1270.838,445,519.183513,2098
1270.838,446,519.187078,1873
1270.838,447,519.187078,1540
1270.838,448,519.183513,1964
1270.838,449,519.190643,1526
1270.838,450,519.183513,1091
1270.838,451,519.187078,1589
1270.838,452,519.183513,1059
1270.838,486,515.230499,1115
1271.384,362,537.197097,1825
1271.384,363,537.193471,1262
1271.384,363,554.220633,1136
1271.384,364,537.200723,1500
1271.384,364,554.224317,1311
1271.384,365,537.197097,1758
1271.384,365,554.224317,1447
1271.384,366,519.187078,1667
1271.384,366,537.193471,2409
1271.384,366,554.224317,1139
1271.384,367,537.193471,3153
1271.384,367,554.224317,1944
1271.384,368,519.187078,1118
1271.384,368,537.200723,3398
1271.384,368,554.224317,3024
1271.384,369,519.187078,1594
1271.384,369,537.197097,3346
1271.384,369,538.19839,1363
1271.384,369,554.224317,2538
1271.384,370,537.197097,3839
1271.384,370,554.224317,2979
1271.384,371,519.190643,1174
1271.384,371,537.193471,4682
1271.384,371,538.19476,1279
1271.384,371,554.224317,2639
1271.384,372,519.187078,2611
1271.384,372,537.197097,4119
1271.384,372,538.19476,1174
1271.384,372,554.224317,2800
1271.384,372,555.226601,1272
1271.384,373,519.183513,1426
1271.384,373,537.197097,3251
1271.384,373,538.19839,1888
1271.384,373,554.224317,3874
1271.384,373,555.226601,1202
1271.384,374,519.187078,2912
1271.384,374,537.197097,4161
1271.384,374,538.19839,1136
1271.384,374,554.220633,3122
1271.384,374,555.222914,1199
1271.384,375,519.183513,2188
1271.384,375,520.192861,1587
1271.384,375,537.193471,3363
1271.384,375,538.202019,1681
1271.384,375,554.220633,3762
1271.384,376,519.187078,2891
1271.384,376,537.193471,4244
1271.384,376,554.220633,3244
1271.384,376,555.222914,1213
1271.384,377,519.187078,1307
1271.384,377,537.200723,4056
1271.384,377,538.202019,1395
1271.384,377,554.224317,2685
1271.384,377,555.230287,1167
1271.384,378,537.197097,3688
1271.384,378,538.19476,1573
1271.384,378,554.224317,2398
1271.384,379,519.187078,1580
1271.384,379,537.197097,4591
1271.384,379,554.224317,2101
1271.384,379,555.226601,1293
1271.384,380,537.197097,2709
1271.384,380,554.224317,2489
1271.384,381,519.183513,1374
1271.384,381,537.193471,2423
1271.384,381,554.21695,2370
1271.384,381,555.226601,1108
1271.384,382,519.187078,1342
1271.384,382,537.197097,2125
1271.384,382,538.19839,1083
1271.384,382,554.224317,2237
1271.384,383,537.197097,2346
1271.384,383,554.224317,2283
1271.384,384,537.193471,1269
1271.384,384,554.224317,2111
1271.384,385,554.224317,1363
1271.384,386,554.224317,1503
1271.384,387,537.197097,1129
1271.384,387,554.220633,1258
1271.384,388,511.253677,1153
1271.384,389,511.25014,1083
1271.384,389,554.224317,1038
1271.384,422,511.257215,1234
1271.384,433,519.183513,1028
1271.384,434,519.190643,1853
1271.384,435,519.190643,1195
1271.384,436,519.187078,1458
1271.384,437,519.187078,1825
1271.384,438,519.190643,1772
1271.384,439,519.190643,1475
1271.384,440,519.190643,3178
1271.384,441,519.190643,2842
1271.384,442,519.187078,3028
1271.384,442,520.189293,1171
1271.384,443,519.187078,2577
1271.384,444,519.187078,1846
1271.384,445,519.183513,3790
1271.384,446,519.190643,2157
1271.384,447,519.187078,2038
1271.384,448,519.187078,3045
1271.384,450,519.187078,1989
1271.384,451,519.190643,1363
1271.925,79,554.228,1111
1271.925,362,554.220633,1066
1271.925,363,537.197097,1864
1271.925,363,554.224317,1055
1271.925,364,537.197097,1721
1271.925,365,537.200723,1826
1271.925,365,554.220633,1282
1271.925,366,519.187078,1425
1271.925,366,537.197097,2815
1271.925,366,554.224317,2174
1271.925,367,537.193471,3049
1271.925,367,554.220633,2787
1271.925,367,555.226601,1038
1271.925,368,519.187078,1313
1271.925,368,537.197097,3049
1271.925,368,538.19839,1038
1271.925,368,554.220633,2951
1271.925,369,519.190643,1251
1271.925,369,537.197097,2544
1271.925,369,554.224317,2300
1271.925,370,519.187078,1847
1271.925,370,520.192861,1320
1271.925,370,537.197097,4777
1271.925,370,538.202019,1184
1271.925,370,554.224317,2753
1271.925,371,519.187078,1669
1271.925,371,537.200723,4638
1271.925,371,554.224317,3990
1271.925,372,537.193471,3457
1271.925,372,538.19839,1087
1271.925,372,554.224317,4216
1271.925,372,555.222914,2073
1271.925,373,519.187078,2592
1271.925,373,537.197097,6231
1271.925,373,538.19476,1916
1271.925,373,554.224317,3673
1271.925,373,555.219228,1599
1271.925,374,519.187078,1042
1271.925,374,537.193471,4854
1271.925,374,538.202019,1745
1271.925,374,554.220633,5990
1271.925,374,555.222914,1115
1271.925,375,519.187078,2380
1271.925,375,537.200723,4638
1271.925,375,538.205649,1327
1271.925,375,554.224317,2317
1271.925,375,555.230287,1327
1271.925,376,519.183513,1690
1271.925,376,537.193471,3728
1271.925,376,538.19839,1212
1271.925,376,554.224317,3139
1271.925,377,519.187078,1714
1271.925,377,537.197097,4157
1271.925,377,554.228,3579
1271.925,378,519.187078,1345
1271.925,378,537.197097,2878
1271.925,378,554.224317,3139
1271.925,378,555.230287,1101
1271.925,379,519.187078,2003
1271.925,379,537.193471,2498
1271.925,379,538.202019,1198
1271.925,379,554.220633,3565
1271.925,380,519.183513,1341
1271.925,380,537.193471,4471
1271.925,380,554.220633,3467
1271.925,381,537.200723,3021
1271.925,381,554.228,2401
1271.925,382,519.183513,1073
1271.925,382,537.197097,2397
1271.925,382,554.224317,2111
1271.925,383,511.257215,1397
1271.925,383,554.224317,1571
1271.925,384,537.200723,1822
1271.925,384,554.228,1240
1271.925,385,511.253677,1331
1271.925,385,537.193471,1585
1271.925,385,554.224317,1021
1271.925,386,554.224317,1268
1271.925,386,555.230287,1017
1271.925,387,511.253677,1630
1271.925,388,511.253677,1045
1271.925,390,511.253677,1470
1271.925,391,511.253677,1083
1271.925,393,519.187078,1031
1271.925,394,519.190643,1094
1271.925,416,511.257215,1143
1271.925,417,519.183513,1132
1271.925,418,519.187078,1195
1271.925,420,519.190643,1481
1271.925,422,511.257215,1104
1271.925,424,519.190643,1003
1271.925,430,519.187078,1251
1271.925,434,519.183513,1355
1271.925,435,519.187078,2059
1271.925,436,519.187078,1414
1271.925,437,519.187078,2491
1271.925,438,519.187078,2638
1271.925,439,519.183513,2442
1271.925,440,519.187078,2355
1271.925,441,519.187078,2331
1271.925,442,519.187078,1930
1271.925,443,519.190643,2282
1271.925,443,520.189293,1568
1271.925,444,519.183513,1850
1271.925,445,519.187078,2132
1271.925,446,519.187078,1488
1271.925,446,520.192861,1338
1271.925,447,519.187078,1327
1271.925,448,519.187078,2554
1271.925,449,519.187078,1366
1271.925,451,519.187078,1031
1271.925,463,536.160509,1097
1271.925,468,536.164131,1132
1272.468,362,537.200723,1301
1272.468,363,537.197097,1606
1272.468,364,537.197097,1360
1272.468,364,554.224317,1443
1272.468,365,554.228,1492
1272.468,366,519.190643,1170
1272.468,366,520.185724,1187
1272.468,366,537.200723,2315
1272.468,366,554.220633,2295
1272.468,367,519.190643,1239
1272.468,367,537.197097,2309
1272.468,367,554.220633,1928
1272.468,368,519.187078,1800
1272.468,368,537.193471,2239
1272.468,368,554.220633,3264
1272.468,369,537.200723,3787
1272.468,369,554.224317,2284
1272.468,370,519.187078,1682
1272.468,370,554.224317,3859
1272.468,370,555.226601,1433
1272.468,371,519.187078,1076
1272.468,371,537.197097,2620
1272.468,371,554.224317,3368
1272.468,372,519.190643,2430
1272.468,372,537.197097,4496
1272.468,372,538.19839,1550
1272.468,372,554.224317,4746
1272.468,372,555.222914,1066
1272.468,372,555.230287,1305
1272.468,373,519.183513,1280
1272.468,373,537.197097,5525
1272.468,373,538.202019,2007
1272.468,373,554.220633,4382
1272.468,373,555.230287,1526
1272.468,374,537.200723,4489
1272.468,374,538.202019,2101
1272.468,374,554.224317,3555
1272.468,374,555.230287,1616
1272.468,375,519.187078,1810
1272.468,375,537.197097,4136
1272.468,375,554.224317,5888
1272.468,376,519.187078,2547
1272.468,376,537.197097,5902
1272.468,376,538.202019,1564
1272.468,376,554.224317,3503
1272.468,376,555.226601,1557
1272.468,377,519.183513,2253
1272.468,377,537.193471,4863
1272.468,377,554.220633,3572
1272.468,378,519.187078,1277
1272.468,378,520.189293,1031
1272.468,378,537.200723,3067
1272.468,378,538.19839,1260
1272.468,378,554.224317,3171
1272.468,379,519.190643,1135
1272.468,379,537.200723,3984
1272.468,380,519.187078,1775
1272.468,380,520.189293,1322
1272.468,380,537.197097,4046
1272.468,380,554.220633,2502
1272.468,380,555.222914,1190
1272.468,381,537.197097,3070
1272.468,381,554.228,1890
1272.468,382,519.187078,1374
1272.468,382,537.193471,2492
1272.468,382,538.19839,1263
1272.468,382,554.220633,1606
1272.468,382,555.226601,1315
1272.468,383,519.187078,1177
1272.468,383,537.197097,1862
1272.468,383,554.228,2063
1272.468,384,519.183513,1100
1272.468,384,537.197097,1775
1272.468,384,554.21695,1751
1272.468,385,519.187078,1125
1272.468,385,537.200723,1260
1272.468,385,554.224317,1630
1272.468,386,511.260752,1104
1272.468,386,537.197097,1267
1272.468,387,511.25014,1204
1272.468,387,537.197097,1253
1272.468,389,519.183513,1325
1272.468,389,559.174498,1052
1272.468,390,559.181897,1028
1272.468,410,519.183513,1190
1272.468,412,519.183513,1218
1272.468,426,500.283125,1021
1272.468,433,519.190643,1190
1272.468,434,519.187078,1433
1272.468,435,519.187078,1280
1272.468,437,519.187078,3046
1272.468,438,519.187078,1723
1272.468,438,520.189293,1080
1272.468,439,519.190643,2032
1272.468,440,519.183513,2063
1272.468,440,520.192861,1035
1272.468,441,519.187078,2876
1272.468,442,519.187078,2274
1272.468,443,519.187078,2703
1272.468,444,519.187078,2914
1272.468,445,519.187078,3160
1272.468,445,520.196429,1377
1272.468,446,519.190643,1942
1272.468,447,519.190643,2101
1272.468,448,519.187078,1800
1272.468,449,519.183513,1350
1272.468,450,519.187078,2509
1272.468,452,519.190643,1498
1272.468,472,536.167754,1256
1273.012,363,554.224317,1117
1273.012,364,554.228,1427
1273.012,365,537.200723,2008
1273.012,365,554.220633,1110
1273.012,366,537.197097,1984
1273.012,366,554.224317,1726
1273.012,367,519.190643,1066
1273.012,367,537.200723,1661
1273.012,367,554.224317,2396
1273.012,368,519.187078,1826
1273.012,368,537.197097,3349
1273.012,368,538.202019,1186
1273.012,368,554.224317,1908
1273.012,369,519.187078,1495
1273.012,369,537.197097,3669
1273.012,369,554.224317,1746
1273.012,370,537.200723,4092
1273.012,370,554.224317,2582
1273.012,371,519.187078,1437
1273.012,371,537.200723,1932
1273.012,371,538.202019,1072
1273.012,371,554.224317,3280
1273.012,371,555.230287,1870
1273.012,372,519.187078,1193
1273.012,372,537.197097,4092
1273.012,372,538.202019,1162
1273.012,372,554.220633,2365
1273.012,373,537.197097,4563
1273.012,373,538.202019,1440
1273.012,373,554.224317,3095
1273.012,374,519.190643,1791
1273.012,374,537.197097,4580
1273.012,374,554.224317,4027
1273.012,375,519.190643,3177
1273.012,375,537.197097,4137
1273.012,375,538.205649,1461
1273.012,375,554.224317,3745
1273.012,376,519.190643,1874
1273.012,376,537.197097,4811
1273.012,376,538.202019,1275
1273.012,376,554.220633,4312
1273.012,376,555.222914,1740
1273.012,377,519.187078,2028
1273.012,377,537.200723,4776
1273.012,377,538.205649,1595
1273.012,377,554.228,2823
1273.012,377,555.226601,1114
1273.012,378,519.187078,1547
1273.012,378,537.197097,4143
1273.012,378,538.202019,1365
1273.012,378,554.224317,3834
1273.012,378,555.230287,1289
1273.012,379,519.187078,1176
1273.012,379,537.197097,4474
1273.012,379,554.228,2352
1273.012,380,519.187078,2015
1273.012,380,537.197097,3727
1273.012,380,554.224317,2733
1273.012,381,519.187078,1262
1273.012,381,537.197097,3531
1273.012,381,554.224317,2654
1273.012,382,537.197097,2713
1273.012,382,538.202019,1189
1273.012,382,554.224317,2479
1273.012,383,537.197097,3335
1273.012,383,554.224317,1341
1273.012,384,519.187078,1114
1273.012,384,537.197097,1791
1273.012,384,554.228,1767
1273.012,385,537.193471,1561
1273.012,385,554.228,1069
1273.012,385,559.181897,1090
1273.012,386,554.228,1076
1273.012,387,537.200723,1427
1273.012,387,554.228,1286
1273.012,388,554.220633,1028
1273.012,399,519.187078,1072
1273.012,412,511.253677,1117
1273.012,414,511.253677,1227
1273.012,424,500.283125,1244
1273.012,429,519.187078,1090
1273.012,435,519.187078,1654
1273.012,436,519.183513,2128
1273.012,436,520.189293,1031
1273.012,437,519.190643,1709
1273.012,438,519.183513,1189
1273.012,438,520.185724,1189
1273.012,439,519.190643,1912
1273.012,440,519.187078,2630
1273.012,442,519.187078,3084
1273.012,443,519.187078,2018
1273.012,444,519.187078,2730
1273.012,444,520.185724,1158
1273.012,445,519.187078,2589
1273.012,445,520.185724,1148
1273.012,445,520.192861,1169
1273.012,446,519.187078,2647
1273.012,447,519.187078,2338
1273.012,448,519.187078,1998
1273.012,449,519.187078,1231
1273.012,474,537.168088,1134
1273.555,73,554.224317,1164
1273.555,363,537.204349,1072
1273.555,363,554.224317,1314
1273.555,364,537.200723,1024
1273.555,364,554.228,1328
1273.555,365,537.193471,2628
1273.555,365,554.220633,1515
1273.555,366,537.197097,1971
1273.555,366,554.224317,1889
1273.555,367,519.183513,1045
1273.555,367,537.197097,3316
1273.555,367,554.224317,1750
1273.555,368,519.190643,1120
1273.555,368,537.197097,1947
1273.555,368,554.228,2387
1273.555,368,555.230287,1178
1273.555,369,537.197097,2911
1273.555,369,554.220633,3119
1273.555,370,519.187078,1484
1273.555,370,537.193471,4280
1273.555,370,554.220633,3238
1273.555,370,555.222914,1375
1273.555,371,519.187078,1154
1273.555,371,537.197097,4491
1273.555,371,538.202019,1035
1273.555,371,554.228,2577
1273.555,371,555.233974,1222
1273.555,372,519.183513,2356
1273.555,372,537.197097,4379
1273.555,372,538.202019,1174
1273.555,372,554.224317,3422
1273.555,372,555.233974,1021
1273.555,373,519.183513,1627
1273.555,373,537.197097,4419
1273.555,373,538.19839,1423
1273.555,373,554.224317,3197
1273.555,373,555.230287,1195
1273.555,374,519.187078,1631
1273.555,374,537.197097,5451
1273.555,374,538.202019,1031
1273.555,374,554.220633,4467
1273.555,375,519.187078,3234
1273.555,375,537.197097,4617
1273.555,375,538.205649,1072
1273.555,375,554.224317,3881
1273.555,376,519.187078,1866
1273.555,376,537.197097,4266
1273.555,376,538.19839,1501
1273.555,376,554.224317,3279
1273.555,377,537.197097,3854
1273.555,377,538.19839,1195
1273.555,377,554.220633,3633
1273.555,378,519.187078,2186
1273.555,378,537.197097,3779
1273.555,378,554.224317,2856
1273.555,379,519.187078,1733
1273.555,379,537.197097,2118
1273.555,379,538.19839,1113
1273.555,379,554.224317,3122
1273.555,380,519.187078,1532
1273.555,380,537.197097,4501
1273.555,380,554.224317,3728
1273.555,380,555.233974,1150
1273.555,381,537.197097,2972
1273.555,381,554.224317,1804
1273.555,382,519.187078,2427
1273.555,382,537.197097,2264
1273.555,382,554.220633,2209
1273.555,383,519.183513,1181
1273.555,383,537.197097,3364
1273.555,383,554.224317,1651
1273.555,384,537.197097,1525
1273.555,385,537.197097,2278
1273.555,385,554.224317,1913
1273.555,386,537.197097,1096
1273.555,387,559.178198,1246
1273.555,389,537.197097,1167
1273.555,401,519.183513,1038
1273.555,431,519.190643,1365
1273.555,433,519.190643,1065
1273.555,434,519.187078,1099
1273.555,435,519.190643,1454
1273.555,436,519.183513,1644
1273.555,437,519.187078,2141
1273.555,438,519.190643,1913
1273.555,439,519.187078,2448
1273.555,440,519.187078,2461
1273.555,441,519.187078,2622
1273.555,442,519.187078,3296
1273.555,443,516.31065,1065
1273.555,443,519.187078,2771
1273.555,443,520.192861,1528
1273.555,444,519.187078,2039
1273.555,445,519.183513,2295
1273.555,446,519.187078,2513
1273.555,447,519.190643,1586
1273.555,448,519.187078,1542
1273.555,449,519.187078,1202
1273.555,450,519.183513,1413
1273.555,451,519.187078,1062
1273.555,453,519.190643,1001
1274.099,364,519.187078,1011
1274.099,364,537.197097,1640
1274.099,365,537.197097,1447
1274.099,365,554.220633,1255
1274.099,366,537.197097,2733
1274.099,366,538.19839,1072
1274.099,366,554.220633,1759
1274.099,367,537.197097,2368
1274.099,367,538.205649,1055
1274.099,367,554.224317,1918
1274.099,367,555.226601,1211
1274.099,368,519.190643,1211
1274.099,368,537.200723,2648
1274.099,368,538.205649,1123
1274.099,368,554.228,1701
1274.099,368,555.233974,1163
1274.099,369,537.193471,4107
1274.099,369,554.224317,2337
1274.099,370,519.187078,1637
1274.099,370,537.200723,4100
1274.099,370,554.224317,1228
1274.099,371,537.200723,2506
1274.099,371,538.209278,1387
1274.099,371,554.228,3268
1274.099,372,519.183513,2056
1274.099,372,537.197097,4357
1274.099,372,538.202019,1546
1274.099,372,554.224317,2662
1274.099,372,555.226601,1532
1274.099,373,519.187078,2550
1274.099,373,538.205649,1214
1274.099,373,554.228,2669
1274.099,374,519.183513,1681
1274.099,374,537.193471,3616
1274.099,374,538.19839,1722
1274.099,374,554.220633,3545
1274.099,374,555.226601,1069
1274.099,375,519.187078,1837
1274.099,375,537.197097,5159
1274.099,375,538.202019,1346
1274.099,375,554.224317,3893
1274.099,376,519.187078,1762
1274.099,376,537.197097,2987
1274.099,376,538.202019,1471
1274.099,376,554.228,2084
1274.099,376,555.230287,1407
1274.099,377,519.190643,1843
1274.099,377,537.200723,3288
1274.099,377,538.209278,1617
1274.099,377,554.228,4080
1274.099,377,555.226601,1089
1274.099,378,519.187078,1549
1274.099,378,537.197097,3362
1274.099,378,538.202019,1542
1274.099,378,554.224317,3203
1274.099,379,537.197097,2215
1274.099,379,538.202019,1099
1274.099,379,554.220633,3589
1274.099,380,519.187078,2212
1274.099,380,537.200723,3227
1274.099,380,554.224317,3460
1274.099,380,555.226601,1255
1274.099,381,519.187078,1285
1274.099,381,537.197097,2879
1274.099,381,538.19839,1211
1274.099,381,554.228,2442
1274.099,382,519.183513,1214
1274.099,382,537.197097,2706
1274.099,382,554.224317,2324
1274.099,383,537.197097,1485
1274.099,383,538.205649,1275
1274.099,383,554.228,2334
1274.099,384,519.187078,1133
1274.099,384,537.200723,1918
1274.099,384,554.220633,1292
1274.099,385,537.200723,1407
1274.099,385,555.230287,1079
1274.099,387,537.200723,1251
1274.099,387,559.178198,1055
1274.099,389,537.197097,1837
1274.099,416,511.253677,1163
1274.099,419,519.179948,1014
1274.099,420,519.194208,1085
1274.099,431,519.183513,1157
1274.099,433,519.183513,1072
1274.099,434,519.179948,1231
1274.099,435,519.187078,2202
1274.099,436,519.187078,1965
1274.099,436,520.192861,1055
1274.099,437,519.190643,1177
1274.099,438,519.187078,2256
1274.099,439,519.183513,1985
1274.099,440,519.190643,2246
1274.099,441,519.187078,1722
1274.099,442,519.187078,1985
1274.099,443,519.187078,3325
1274.099,443,520.189293,1454
1274.099,444,519.183513,3038
1274.099,445,519.187078,3389
1274.099,446,519.187078,2050
1274.099,447,519.190643,2046
1274.099,466,536.167754,1221
1274.099,489,514.300486,1285
1274.646,364,537.197097,1085
1274.646,364,554.224317,1364
1274.646,365,537.197097,1670
1274.646,365,554.220633,1213
1274.646,366,537.200723,1583
1274.646,366,554.224317,1166
1274.646,367,537.197097,1021
1274.646,367,554.220633,1129
1274.646,368,537.197097,1717
1274.646,369,519.187078,1492
1274.646,369,537.193471,3489
1274.646,369,554.220633,2460
1274.646,370,519.190643,1495
