rt,mz,spectrum,intensity
1482.75,472.283029,439,126
1482.75,472.272829,440,196
1482.75,472.279629,441,221
1482.75,472.266029,442,79
1482.75,472.272829,442,73
1482.75,472.286429,442,92
1482.75,472.283029,443,173
1482.75,472.279629,444,130
1482.75,472.272829,445,18
1482.75,472.272829,446,230
1482.75,472.276229,447,88
1482.75,472.279629,448,90
1482.75,472.269429,449,143
1482.75,472.286429,451,115
1482.75,472.279629,452,380
1482.75,472.272829,453,94
1482.75,472.276229,456,121
1482.75,472.283029,464,100
1483.292,472.279629,403,275
1483.292,472.283029,404,79
1483.292,472.279629,408,19
1483.292,472.276229,412,93
1483.292,472.276229,413,57
1483.292,472.276229,414,89
1483.292,472.279629,415,63
1483.292,472.272829,416,143
1483.292,472.283029,417,353
1483.292,472.276229,418,229
1483.292,472.279629,419,339
1483.292,472.276229,420,469
1483.292,472.272829,421,351
1483.292,472.276229,422,499
1483.292,472.276229,423,544
1483.292,472.283029,424,784
1483.292,472.276229,425,612
1483.292,472.279629,426,604
1483.292,472.276229,427,608
1483.292,472.279629,428,405
1483.292,472.279629,429,572
1483.292,472.279629,430,407
1483.292,472.276229,431,401
1483.292,472.276229,432,522
1483.292,472.279629,433,511
1483.292,472.279629,434,720
1483.292,472.279629,435,491
1483.292,472.279629,436,429
1483.292,472.283029,437,289
1483.292,472.283029,438,343
1483.292,472.279629,439,429
1483.292,472.276229,441,309
1483.292,472.276229,442,63
1483.292,472.279629,443,291
1483.292,472.283029,444,399
1483.292,472.276229,445,175
1483.292,472.286429,446,21
1483.292,472.272829,447,277
1483.292,472.272829,448,133
1483.292,472.279629,449,115
1483.292,472.279629,450,163
1483.292,472.279629,454,51
1483.292,472.283029,455,175
1483.292,472.276229,456,177
1483.292,472.283029,457,17
1483.292,472.276229,458,71
1483.292,472.286429,460,89
1483.292,472.276229,467,37
1483.832,472.269429,401,67
1483.832,472.276229,402,158
1483.832,472.272829,405,73
1483.832,472.279629,412,197
1483.832,472.276229,415,168
1483.832,472.272829,416,160
1483.832,472.276229,417,103
1483.832,472.276229,418,342
1483.832,472.269429,420,140
1483.832,472.276229,421,394
1483.832,472.283029,422,496
1483.832,472.279629,423,422
1483.832,472.279629,424,474
1483.832,472.272829,425,485
1483.832,472.279629,426,539
1483.832,472.279629,427,415
1483.832,472.276229,428,452
1483.832,472.283029,429,331
1483.832,472.279629,430,439
1483.832,472.279629,431,764
1483.832,472.279629,432,173
1483.832,472.272829,433,457
1483.832,472.276229,434,203
1483.832,472.276229,435,654
1483.832,472.283029,436,218
1483.832,472.279629,437,372
1483.832,472.279629,438,301
1483.832,472.279629,439,197
1483.832,472.272829,440,259
1483.832,472.283029,441,43
1483.832,472.276229,443,181
1483.832,472.283029,444,153
1483.832,472.269429,445,19
1483.832,472.276229,446,288
1483.832,472.276229,447,227
1483.832,472.272829,448,194
1483.832,472.279629,449,134
1483.832,472.276229,450,142
1483.832,472.276229,451,110
1483.832,472.272829,452,54
1483.832,472.286429,454,73
1483.832,472.276229,455,145
1483.832,472.279629,456,86
1483.832,472.276229,457,108
1483.832,472.269429,459,45
1483.832,472.272829,460,77
1484.372,472.286429,402,101
1484.372,472.276229,403,47
1484.372,472.272829,404,72
1484.372,472.272829,407,138
1484.372,472.279629,410,51
1484.372,472.269429,412,202
1484.372,472.279629,414,134
1484.372,472.279629,415,79
1484.372,472.276229,416,117
1484.372,472.276229,417,256
1484.372,472.279629,418,675
1484.372,472.286429,419,188
1484.372,472.279629,420,590
1484.372,472.276229,421,390
1484.372,472.283029,422,484
1484.372,472.276229,423,491
1484.372,472.272829,424,477
1484.372,472.269429,425,479
1484.372,472.276229,426,256
1484.372,472.276229,427,428
1484.372,472.276229,428,696
1484.372,472.276229,429,592
1484.372,472.279629,430,543
1484.372,472.279629,431,291
1484.372,472.276229,432,275
1484.372,472.283029,433,418
1484.372,472.279629,434,312
1484.372,472.276229,435,416
1484.372,472.279629,436,338
1484.372,472.272829,437,331
1484.372,472.279629,438,188
1484.372,472.279629,439,190
1484.372,472.279629,440,275
1484.372,472.279629,441,185
1484.372,472.283029,442,376
1484.372,472.283029,443,214
1484.372,472.276229,444,21
1484.372,472.279629,445,101
1484.372,472.286429,446,465
1484.372,472.279629,447,249
1484.372,472.276229,449,291
1484.372,472.276229,450,143
1484.372,472.276229,451,221
1484.372,472.276229,452,155
1484.372,472.286429,452,117
1484.372,472.283029,453,164
1484.372,472.283029,454,148
1484.372,472.272829,455,79
1484.372,472.272829,457,44
1484.372,472.283029,459,94
1484.372,472.276229,460,122
1484.915,472.276229,402,164
1484.915,472.272829,406,142
1484.915,472.276229,407,132
1484.915,472.283029,412,176
1484.915,472.276229,413,162
1484.915,472.286429,414,152
1484.915,472.272829,416,104
1484.915,472.276229,417,122
1484.915,472.276229,418,164
1484.915,472.276229,419,199
1484.915,472.283029,420,181
1484.915,472.276229,421,418
1484.915,472.276229,422,309
1484.915,472.279629,423,378
1484.915,472.276229,424,211
1484.915,472.286429,424,239
1484.915,472.283029,425,334
1484.915,472.279629,426,441
1484.915,472.276229,427,508
1484.915,472.283029,428,249
1484.915,472.272829,429,234
1484.915,472.283029,430,388
1484.915,472.276229,431,274
1484.915,472.272829,432,276
1484.915,472.283029,433,276
1484.915,472.279629,434,396
1484.915,472.279629,435,114
1484.915,472.279629,436,381
1484.915,472.266029,437,471
1484.915,472.276229,438,279
1484.915,472.283029,439,144
1484.915,472.276229,440,159
1484.915,472.276229,441,334
1484.915,472.283029,442,321
1484.915,472.276229,443,251
1484.915,472.276229,444,291
1484.915,472.276229,445,112
1484.915,472.272829,446,149
1484.915,472.272829,447,79
1484.915,472.279629,448,314
1484.915,472.283029,449,249
1484.915,472.276229,450,49
1484.915,472.276229,451,334
1484.915,472.279629,452,142
1484.915,472.276229,453,162
1484.915,472.269429,457,152
1484.915,472.279629,457,129
1484.915,472.279629,458,82
1484.915,472.279629,464,122
1484.915,472.276229,465,87
